county,date,new_cases
台南市,2021-09-27,0
屏東縣,2021-09-27,0
嘉義市,2021-09-27,0
嘉義縣,2021-09-27,0
花蓮縣,2021-09-27,0
台東縣,2021-09-27,0
南投縣,2021-09-27,0
澎湖縣,2021-09-27,0
金門縣,2021-09-27,0
連江縣,2021-09-27,0
台北市,2021-09-28,1
新北市,2021-09-28,0
桃園市,2021-09-28,0
宜蘭縣,2021-09-28,0
彰化縣,2021-09-28,0
基隆市,2021-09-28,0
台中市,2021-09-28,0
新竹縣,2021-09-28,0
苗栗縣,2021-09-28,0
高雄市,2021-09-28,0
新竹市,2021-09-28,0
雲林縣,2021-09-28,0
台南市,2021-09-28,0
屏東縣,2021-09-28,0
嘉義市,2021-09-28,0
嘉義縣,2021-09-28,0
花蓮縣,2021-09-28,0
台東縣,2021-09-28,0
南投縣,2021-09-28,0
澎湖縣,2021-09-28,0
金門縣,2021-09-28,0
連江縣,2021-09-28,0
新北市,2021-09-29,1
台北市,2021-09-29,0
桃園市,2021-09-29,0
宜蘭縣,2021-09-29,0
彰化縣,2021-09-29,0
基隆市,2021-09-29,0
台中市,2021-09-29,0
新竹縣,2021-09-29,0
苗栗縣,2021-09-29,0
高雄市,2021-09-29,0
新竹市,2021-09-29,0
雲林縣,2021-09-29,0
台南市,2021-09-29,0
屏東縣,2021-09-29,0
嘉義市,2021-09-29,0
嘉義縣,2021-09-29,0
花蓮縣,2021-09-29,0
台東縣,2021-09-29,0
南投縣,2021-09-29,0
澎湖縣,2021-09-29,0
金門縣,2021-09-29,0
連江縣,2021-09-29,0
台北市,2021-09-30,0
新北市,2021-09-30,0
桃園市,2021-09-30,0
宜蘭縣,2021-09-30,0
彰化縣,2021-09-30,0
基隆市,2021-09-30,0
台中市,2021-09-30,0
新竹縣,2021-09-30,0
苗栗縣,2021-09-30,0
高雄市,2021-09-30,0
新竹市,2021-09-30,0
雲林縣,2021-09-30,0
台南市,2021-09-30,0
屏東縣,2021-09-30,0
嘉義市,2021-09-30,0
嘉義縣,2021-09-30,0
花蓮縣,2021-09-30,0
台東縣,2021-09-30,0
南投縣,2021-09-30,0
澎湖縣,2021-09-30,0
金門縣,2021-09-30,0
連江縣,2021-09-30,0
台北市,2021-10-01,0
新北市,2021-10-01,0
桃園市,2021-10-01,0
宜蘭縣,2021-10-01,0
彰化縣,2021-10-01,0
基隆市,2021-10-01,0
台中市,2021-10-01,0
新竹縣,2021-10-01,0
苗栗縣,2021-10-01,0
高雄市,2021-10-01,0
新竹市,2021-10-01,0
雲林縣,2021-10-01,0
台南市,2021-10-01,0
屏東縣,2021-10-01,0
嘉義市,2021-10-01,0
嘉義縣,2021-10-01,0
花蓮縣,2021-10-01,0
台東縣,2021-10-01,0
南投縣,2021-10-01,0
澎湖縣,2021-10-01,0
金門縣,2021-10-01,0
連江縣,2021-10-01,0
台北市,2021-10-02,0
新北市,2021-10-02,0
桃園市,2021-10-02,0
宜蘭縣,2021-10-02,0
彰化縣,2021-10-02,0
基隆市,2021-10-02,0
台中市,2021-10-02,0
新竹縣,2021-10-02,0
苗栗縣,2021-10-02,0
高雄市,2021-10-02,0
新竹市,2021-10-02,0
雲林縣,2021-10-02,0
台南市,2021-10-02,0
屏東縣,2021-10-02,0
嘉義市,2021-10-02,0
嘉義縣,2021-10-02,0
花蓮縣,2021-10-02,0
台東縣,2021-10-02,0
南投縣,2021-10-02,0
澎湖縣,2021-10-02,0
金門縣,2021-10-02,0
連江縣,2021-10-02,0
台北市,2021-10-03,0
新北市,2021-10-03,0
桃園市,2021-10-03,0
宜蘭縣,2021-10-03,0
彰化縣,2021-10-03,0
基隆市,2021-10-03,0
台中市,2021-10-03,0
新竹縣,2021-10-03,0
苗栗縣,2021-10-03,0
高雄市,2021-10-03,0
新竹市,2021-10-03,0
雲林縣,2021-10-03,0
台南市,2021-10-03,0
屏東縣,2021-10-03,0
嘉義市,2021-10-03,0
嘉義縣,2021-10-03,0
花蓮縣,2021-10-03,0
台東縣,2021-10-03,0
南投縣,2021-10-03,0
澎湖縣,2021-10-03,0
金門縣,2021-10-03,0
連江縣,2021-10-03,0
台北市,2021-10-04,0
新北市,2021-10-04,0
桃園市,2021-10-04,0
宜蘭縣,2021-10-04,0
彰化縣,2021-10-04,0
基隆市,2021-10-04,0
台中市,2021-10-04,0
新竹縣,2021-10-04,0
苗栗縣,2021-10-04,0
高雄市,2021-10-04,0
新竹市,2021-10-04,0
雲林縣,2021-10-04,0
台南市,2021-10-04,0
屏東縣,2021-10-04,0
嘉義市,2021-10-04,0
嘉義縣,2021-10-04,0
花蓮縣,2021-10-04,0
台東縣,2021-10-04,0
南投縣,2021-10-04,0
澎湖縣,2021-10-04,0
金門縣,2021-10-04,0
連江縣,2021-10-04,0
台北市,2021-10-05,0
新北市,2021-10-05,0
桃園市,2021-10-05,0
宜蘭縣,2021-10-05,0
彰化縣,2021-10-05,0
基隆市,2021-10-05,0
台中市,2021-10-05,0
新竹縣,2021-10-05,0
苗栗縣,2021-10-05,0
高雄市,2021-10-05,0
新竹市,2021-10-05,0
雲林縣,2021-10-05,0
台南市,2021-10-05,0
屏東縣,2021-10-05,0
嘉義市,2021-10-05,0
嘉義縣,2021-10-05,0
花蓮縣,2021-10-05,0
台東縣,2021-10-05,0
南投縣,2021-10-05,0
澎湖縣,2021-10-05,0
金門縣,2021-10-05,0
連江縣,2021-10-05,0
台北市,2021-10-06,0
新北市,2021-10-06,0
桃園市,2021-10-06,0
宜蘭縣,2021-10-06,0
彰化縣,2021-10-06,0
基隆市,2021-10-06,0
台中市,2021-10-06,0
新竹縣,2021-10-06,0
苗栗縣,2021-10-06,0
高雄市,2021-10-06,0
新竹市,2021-10-06,0
雲林縣,2021-10-06,0
台南市,2021-10-06,0
屏東縣,2021-10-06,0
嘉義市,2021-10-06,0
嘉義縣,2021-10-06,0
花蓮縣,2021-10-06,0
台東縣,2021-10-06,0
南投縣,2021-10-06,0
澎湖縣,2021-10-06,0
金門縣,2021-10-06,0
連江縣,2021-10-06,0
台北市,2021-10-07,0
新北市,2021-10-07,0
桃園市,2021-10-07,0
宜蘭縣,2021-10-07,0
彰化縣,2021-10-07,0
基隆市,2021-10-07,0
台中市,2021-10-07,0
新竹縣,2021-10-07,0
苗栗縣,2021-10-07,0
高雄市,2021-10-07,0
新竹市,2021-10-07,0
雲林縣,2021-10-07,0
台南市,2021-10-07,0
屏東縣,2021-10-07,0
嘉義市,2021-10-07,0
嘉義縣,2021-10-07,0
花蓮縣,2021-10-07,0
台東縣,2021-10-07,0
南投縣,2021-10-07,0
澎湖縣,2021-10-07,0
金門縣,2021-10-07,0
連江縣,2021-10-07,0
台北市,2021-10-08,0
新北市,2021-10-08,0
桃園市,2021-10-08,0
宜蘭縣,2021-10-08,0
彰化縣,2021-10-08,0
基隆市,2021-10-08,0
台中市,2021-10-08,0
新竹縣,2021-10-08,0
苗栗縣,2021-10-08,0
高雄市,2021-10-08,0
新竹市,2021-10-08,0
雲林縣,2021-10-08,0
台南市,2021-10-08,0
屏東縣,2021-10-08,0
嘉義市,2021-10-08,0
嘉義縣,2021-10-08,0
花蓮縣,2021-10-08,0
台東縣,2021-10-08,0
南投縣,2021-10-08,0
澎湖縣,2021-10-08,0
金門縣,2021-10-08,0
連江縣,2021-10-08,0
台北市,2021-10-09,1
新北市,2021-10-09,0
桃園市,2021-10-09,0
宜蘭縣,2021-10-09,0
彰化縣,2021-10-09,0
基隆市,2021-10-09,0
台中市,2021-10-09,0
新竹縣,2021-10-09,0
苗栗縣,2021-10-09,0
高雄市,2021-10-09,0
新竹市,2021-10-09,0
雲林縣,2021-10-09,0
台南市,2021-10-09,0
屏東縣,2021-10-09,0
嘉義市,2021-10-09,0
嘉義縣,2021-10-09,0
花蓮縣,2021-10-09,0
台東縣,2021-10-09,0
南投縣,2021-10-09,0
澎湖縣,2021-10-09,0
金門縣,2021-10-09,0
連江縣,2021-10-09,0
台北市,2021-10-10,0
新北市,2021-10-10,0
桃園市,2021-10-10,0
宜蘭縣,2021-10-10,0
彰化縣,2021-10-10,0
基隆市,2021-10-10,0
台中市,2021-10-10,0
新竹縣,2021-10-10,0
苗栗縣,2021-10-10,0
高雄市,2021-10-10,0
新竹市,2021-10-10,0
雲林縣,2021-10-10,0
台南市,2021-10-10,0
屏東縣,2021-10-10,0
嘉義市,2021-10-10,0
嘉義縣,2021-10-10,0
花蓮縣,2021-10-10,0
台東縣,2021-10-10,0
南投縣,2021-10-10,0
澎湖縣,2021-10-10,0
金門縣,2021-10-10,0
連江縣,2021-10-10,0
新北市,2021-10-11,1
台北市,2021-10-11,0
桃園市,2021-10-11,0
宜蘭縣,2021-10-11,0
彰化縣,2021-10-11,0
基隆市,2021-10-11,0
台中市,2021-10-11,0
新竹縣,2021-10-11,0
苗栗縣,2021-10-11,0
高雄市,2021-10-11,0
新竹市,2021-10-11,0
雲林縣,2021-10-11,0
台南市,2021-10-11,0
屏東縣,2021-10-11,0
嘉義市,2021-10-11,0
嘉義縣,2021-10-11,0
花蓮縣,2021-10-11,0
台東縣,2021-10-11,0
南投縣,2021-10-11,0
澎湖縣,2021-10-11,0
金門縣,2021-10-11,0
連江縣,2021-10-11,0
台北市,2021-10-12,0
新北市,2021-10-12,0
桃園市,2021-10-12,0
宜蘭縣,2021-10-12,0
彰化縣,2021-10-12,0
基隆市,2021-10-12,0
台中市,2021-10-12,0
新竹縣,2021-10-12,0
苗栗縣,2021-10-12,0
高雄市,2021-10-12,0
新竹市,2021-10-12,0
雲林縣,2021-10-12,0
台南市,2021-10-12,0
屏東縣,2021-10-12,0
嘉義市,2021-10-12,0
嘉義縣,2021-10-12,0
花蓮縣,2021-10-12,0
台東縣,2021-10-12,0
南投縣,2021-10-12,0
澎湖縣,2021-10-12,0
金門縣,2021-10-12,0
連江縣,2021-10-12,0
台北市,2021-10-13,0
新北市,2021-10-13,0
桃園市,2021-10-13,0
宜蘭縣,2021-10-13,0
彰化縣,2021-10-13,0
基隆市,2021-10-13,0
台中市,2021-10-13,0
新竹縣,2021-10-13,0
苗栗縣,2021-10-13,0
高雄市,2021-10-13,0
新竹市,2021-10-13,0
雲林縣,2021-10-13,0
台南市,2021-10-13,0
屏東縣,2021-10-13,0
嘉義市,2021-10-13,0
嘉義縣,2021-10-13,0
花蓮縣,2021-10-13,0
台東縣,2021-10-13,0
南投縣,2021-10-13,0
澎湖縣,2021-10-13,0
金門縣,2021-10-13,0
連江縣,2021-10-13,0
台北市,2021-10-14,0
新北市,2021-10-14,0
桃園市,2021-10-14,0
宜蘭縣,2021-10-14,0
彰化縣,2021-10-14,0
基隆市,2021-10-14,0
台中市,2021-10-14,0
新竹縣,2021-10-14,0
苗栗縣,2021-10-14,0
高雄市,2021-10-14,0
新竹市,2021-10-14,0
雲林縣,2021-10-14,0
台南市,2021-10-14,0
屏東縣,2021-10-14,0
嘉義市,2021-10-14,0
嘉義縣,2021-10-14,0
花蓮縣,2021-10-14,0
台東縣,2021-10-14,0
南投縣,2021-10-14,0
澎湖縣,2021-10-14,0
金門縣,2021-10-14,0
連江縣,2021-10-14,0
台北市,2021-10-15,0
新北市,2021-10-15,0
桃園市,2021-10-15,0
宜蘭縣,2021-10-15,0
彰化縣,2021-10-15,0
基隆市,2021-10-15,0
台中市,2021-10-15,0
新竹縣,2021-10-15,0
苗栗縣,2021-10-15,0
高雄市,2021-10-15,0
新竹市,2021-10-15,0
雲林縣,2021-10-15,0
台南市,2021-10-15,0
屏東縣,2021-10-15,0
嘉義市,2021-10-15,0
嘉義縣,2021-10-15,0
花蓮縣,2021-10-15,0
台東縣,2021-10-15,0
南投縣,2021-10-15,0
澎湖縣,2021-10-15,0
金門縣,2021-10-15,0
連江縣,2021-10-15,0
新北市,2021-10-16,1
台北市,2021-10-16,0
桃園市,2021-10-16,0
宜蘭縣,2021-10-16,0
彰化縣,2021-10-16,0
基隆市,2021-10-16,0
台中市,2021-10-16,0
新竹縣,2021-10-16,0
苗栗縣,2021-10-16,0
高雄市,2021-10-16,0
新竹市,2021-10-16,0
雲林縣,2021-10-16,0
台南市,2021-10-16,0
屏東縣,2021-10-16,0
嘉義市,2021-10-16,0
嘉義縣,2021-10-16,0
花蓮縣,2021-10-16,0
台東縣,2021-10-16,0
南投縣,2021-10-16,0
澎湖縣,2021-10-16,0
金門縣,2021-10-16,0
連江縣,2021-10-16,0
台北市,2021-10-17,0
新北市,2021-10-17,0
桃園市,2021-10-17,0
宜蘭縣,2021-10-17,0
彰化縣,2021-10-17,0
基隆市,2021-10-17,0
台中市,2021-10-17,0
新竹縣,2021-10-17,0
苗栗縣,2021-10-17,0
高雄市,2021-10-17,0
新竹市,2021-10-17,0
雲林縣,2021-10-17,0
台南市,2021-10-17,0
屏東縣,2021-10-17,0
嘉義市,2021-10-17,0
嘉義縣,2021-10-17,0
花蓮縣,2021-10-17,0
台東縣,2021-10-17,0
南投縣,2021-10-17,0
澎湖縣,2021-10-17,0
金門縣,2021-10-17,0
連江縣,2021-10-17,0
台北市,2021-10-18,0
新北市,2021-10-18,0
桃園市,2021-10-18,0
宜蘭縣,2021-10-18,0
彰化縣,2021-10-18,0
基隆市,2021-10-18,0
台中市,2021-10-18,0
新竹縣,2021-10-18,0
苗栗縣,2021-10-18,0
高雄市,2021-10-18,0
新竹市,2021-10-18,0
雲林縣,2021-10-18,0
台南市,2021-10-18,0
屏東縣,2021-10-18,0
嘉義市,2021-10-18,0
嘉義縣,2021-10-18,0
花蓮縣,2021-10-18,0
台東縣,2021-10-18,0
南投縣,2021-10-18,0
澎湖縣,2021-10-18,0
金門縣,2021-10-18,0
連江縣,2021-10-18,0
新北市,2021-10-19,1
台北市,2021-10-19,0
桃園市,2021-10-19,0
宜蘭縣,2021-10-19,0
彰化縣,2021-10-19,0
基隆市,2021-10-19,0
台中市,2021-10-19,0
新竹縣,2021-10-19,0
苗栗縣,2021-10-19,0
高雄市,2021-10-19,0
新竹市,2021-10-19,0
雲林縣,2021-10-19,0
台南市,2021-10-19,0
屏東縣,2021-10-19,0
嘉義市,2021-10-19,0
嘉義縣,2021-10-19,0
花蓮縣,2021-10-19,0
台東縣,2021-10-19,0
南投縣,2021-10-19,0
澎湖縣,2021-10-19,0
金門縣,2021-10-19,0
連江縣,2021-10-19,0
台北市,2021-10-20,0
新北市,2021-10-20,0
桃園市,2021-10-20,0
宜蘭縣,2021-10-20,0
彰化縣,2021-10-20,0
基隆市,2021-10-20,0
台中市,2021-10-20,0
新竹縣,2021-10-20,0
苗栗縣,2021-10-20,0
高雄市,2021-10-20,0
新竹市,2021-10-20,0
雲林縣,2021-10-20,0
台南市,2021-10-20,0
屏東縣,2021-10-20,0
嘉義市,2021-10-20,0
嘉義縣,2021-10-20,0
花蓮縣,2021-10-20,0
台東縣,2021-10-20,0
南投縣,2021-10-20,0
澎湖縣,2021-10-20,0
金門縣,2021-10-20,0
連江縣,2021-10-20,0
台北市,2021-10-21,0
新北市,2021-10-21,0
桃園市,2021-10-21,0
宜蘭縣,2021-10-21,0
彰化縣,2021-10-21,0
基隆市,2021-10-21,0
台中市,2021-10-21,0
新竹縣,2021-10-21,0
苗栗縣,2021-10-21,0
高雄市,2021-10-21,0
新竹市,2021-10-21,0
雲林縣,2021-10-21,0
台南市,2021-10-21,0
屏東縣,2021-10-21,0
嘉義市,2021-10-21,0
嘉義縣,2021-10-21,0
花蓮縣,2021-10-21,0
台東縣,2021-10-21,0
南投縣,2021-10-21,0
澎湖縣,2021-10-21,0
金門縣,2021-10-21,0
連江縣,2021-10-21,0
基隆市,2021-10-22,2
台北市,2021-10-22,0
新北市,2021-10-22,0
桃園市,2021-10-22,0
宜蘭縣,2021-10-22,0
彰化縣,2021-10-22,0
台中市,2021-10-22,0
新竹縣,2021-10-22,0
苗栗縣,2021-10-22,0
高雄市,2021-10-22,0
新竹市,2021-10-22,0
雲林縣,2021-10-22,0
台南市,2021-10-22,0
屏東縣,2021-10-22,0
嘉義市,2021-10-22,0
嘉義縣,2021-10-22,0
花蓮縣,2021-10-22,0
台東縣,2021-10-22,0
南投縣,2021-10-22,0
澎湖縣,2021-10-22,0
金門縣,2021-10-22,0
連江縣,2021-10-22,0
台北市,2021-10-23,0
新北市,2021-10-23,0
桃園市,2021-10-23,0
宜蘭縣,2021-10-23,0
彰化縣,2021-10-23,0
基隆市,2021-10-23,0
台中市,2021-10-23,0
新竹縣,2021-10-23,0
苗栗縣,2021-10-23,0
高雄市,2021-10-23,0
新竹市,2021-10-23,0
雲林縣,2021-10-23,0
台南市,2021-10-23,0
屏東縣,2021-10-23,0
嘉義市,2021-10-23,0
嘉義縣,2021-10-23,0
花蓮縣,2021-10-23,0
台東縣,2021-10-23,0
南投縣,2021-10-23,0
澎湖縣,2021-10-23,0
金門縣,2021-10-23,0
連江縣,2021-10-23,0
台北市,2021-10-24,0
新北市,2021-10-24,0
桃園市,2021-10-24,0
宜蘭縣,2021-10-24,0
彰化縣,2021-10-24,0
基隆市,2021-10-24,0
台中市,2021-10-24,0
新竹縣,2021-10-24,0
苗栗縣,2021-10-24,0
高雄市,2021-10-24,0
新竹市,2021-10-24,0
雲林縣,2021-10-24,0
台南市,2021-10-24,0
屏東縣,2021-10-24,0
嘉義市,2021-10-24,0
嘉義縣,2021-10-24,0
花蓮縣,2021-10-24,0
台東縣,2021-10-24,0
南投縣,2021-10-24,0
澎湖縣,2021-10-24,0
金門縣,2021-10-24,0
連江縣,2021-10-24,0
台北市,2021-10-25,1
新北市,2021-10-25,0
桃園市,2021-10-25,0
宜蘭縣,2021-10-25,0
彰化縣,2021-10-25,0
基隆市,2021-10-25,0
台中市,2021-10-25,0
新竹縣,2021-10-25,0
苗栗縣,2021-10-25,0
高雄市,2021-10-25,0
新竹市,2021-10-25,0
雲林縣,2021-10-25,0
台南市,2021-10-25,0
屏東縣,2021-10-25,0
嘉義市,2021-10-25,0
嘉義縣,2021-10-25,0
花蓮縣,2021-10-25,0
台東縣,2021-10-25,0
南投縣,2021-10-25,0
澎湖縣,2021-10-25,0
金門縣,2021-10-25,0
連江縣,2021-10-25,0
新北市,2021-10-25,1
台北市,2021-10-26,0
新北市,2021-10-26,0
桃園市,2021-10-26,0
宜蘭縣,2021-10-26,0
彰化縣,2021-10-26,0
基隆市,2021-10-26,0
台中市,2021-10-26,0
新竹縣,2021-10-26,0
苗栗縣,2021-10-26,0
高雄市,2021-10-26,0
新竹市,2021-10-26,0
雲林縣,2021-10-26,0
台南市,2021-10-26,0
屏東縣,2021-10-26,0
嘉義市,2021-10-26,0
嘉義縣,2021-10-26,0
花蓮縣,2021-10-26,0
台東縣,2021-10-26,0
南投縣,2021-10-26,0
澎湖縣,2021-10-26,0
金門縣,2021-10-26,0
連江縣,2021-10-26,0
台北市,2021-10-27,0
新北市,2021-10-27,0
桃園市,2021-10-27,0
宜蘭縣,2021-10-27,0
彰化縣,2021-10-27,0
基隆市,2021-10-27,0
台中市,2021-10-27,0
新竹縣,2021-10-27,0
苗栗縣,2021-10-27,0
高雄市,2021-10-27,0
新竹市,2021-10-27,0
雲林縣,2021-10-27,0
台南市,2021-10-27,0
屏東縣,2021-10-27,0
嘉義市,2021-10-27,0
嘉義縣,2021-10-27,0
花蓮縣,2021-10-27,0
台東縣,2021-10-27,0
南投縣,2021-10-27,0
澎湖縣,2021-10-27,0
金門縣,2021-10-27,0
連江縣,2021-10-27,0
台北市,2021-10-28,0
新北市,2021-10-28,0
桃園市,2021-10-28,0
宜蘭縣,2021-10-28,0
彰化縣,2021-10-28,0
基隆市,2021-10-28,0
台中市,2021-10-28,0
新竹縣,2021-10-28,0
苗栗縣,2021-10-28,0
高雄市,2021-10-28,0
新竹市,2021-10-28,0
雲林縣,2021-10-28,0
台南市,2021-10-28,0
屏東縣,2021-10-28,0
嘉義市,2021-10-28,0
嘉義縣,2021-10-28,0
花蓮縣,2021-10-28,0
台東縣,2021-10-28,0
南投縣,2021-10-28,0
澎湖縣,2021-10-28,0
金門縣,2021-10-28,0
連江縣,2021-10-28,0
台北市,2021-10-29,0
新北市,2021-10-29,0
桃園市,2021-10-29,0
宜蘭縣,2021-10-29,0
彰化縣,2021-10-29,0
基隆市,2021-10-29,0
台中市,2021-10-29,0
新竹縣,2021-10-29,0
苗栗縣,2021-10-29,0
高雄市,2021-10-29,0
新竹市,2021-10-29,0
雲林縣,2021-10-29,0
台南市,2021-10-29,0
屏東縣,2021-10-29,0
嘉義市,2021-10-29,0
嘉義縣,2021-10-29,0
花蓮縣,2021-10-29,0
台東縣,2021-10-29,0
南投縣,2021-10-29,0
澎湖縣,2021-10-29,0
金門縣,2021-10-29,0
連江縣,2021-10-29,0
台北市,2021-10-30,0
新北市,2021-10-30,0
桃園市,2021-10-30,0
宜蘭縣,2021-10-30,0
彰化縣,2021-10-30,0
基隆市,2021-10-30,0
台中市,2021-10-30,0
新竹縣,2021-10-30,0
苗栗縣,2021-10-30,0
高雄市,2021-10-30,0
新竹市,2021-10-30,0
雲林縣,2021-10-30,0
台南市,2021-10-30,0
屏東縣,2021-10-30,0
嘉義市,2021-10-30,0
嘉義縣,2021-10-30,0
花蓮縣,2021-10-30,0
台東縣,2021-10-30,0
南投縣,2021-10-30,0
澎湖縣,2021-10-30,0
金門縣,2021-10-30,0
連江縣,2021-10-30,0
台北市,2021-10-31,0
新北市,2021-10-31,0
桃園市,2021-10-31,0
宜蘭縣,2021-10-31,0
彰化縣,2021-10-31,0
基隆市,2021-10-31,0
台中市,2021-10-31,0
新竹縣,2021-10-31,0
苗栗縣,2021-10-31,0
高雄市,2021-10-31,0
新竹市,2021-10-31,0
雲林縣,2021-10-31,0
台南市,2021-10-31,0
屏東縣,2021-10-31,0
嘉義市,2021-10-31,0
嘉義縣,2021-10-31,0
花蓮縣,2021-10-31,0
台東縣,2021-10-31,0
南投縣,2021-10-31,0
澎湖縣,2021-10-31,0
金門縣,2021-10-31,0
連江縣,2021-10-31,0
台北市,2021-11-01,0
新北市,2021-11-01,0
桃園市,2021-11-01,0
宜蘭縣,2021-11-01,0
彰化縣,2021-11-01,0
基隆市,2021-11-01,0
台中市,2021-11-01,0
新竹縣,2021-11-01,0
苗栗縣,2021-11-01,0
高雄市,2021-11-01,0
新竹市,2021-11-01,0
雲林縣,2021-11-01,0
台南市,2021-11-01,0
屏東縣,2021-11-01,0
嘉義市,2021-11-01,0
嘉義縣,2021-11-01,0
花蓮縣,2021-11-01,0
台東縣,2021-11-01,0
南投縣,2021-11-01,0
澎湖縣,2021-11-01,0
金門縣,2021-11-01,0
連江縣,2021-11-01,0
台北市,2021-11-02,0
新北市,2021-11-02,0
桃園市,2021-11-02,0
宜蘭縣,2021-11-02,0
彰化縣,2021-11-02,0
基隆市,2021-11-02,0
台中市,2021-11-02,0
新竹縣,2021-11-02,0
苗栗縣,2021-11-02,0
高雄市,2021-11-02,0
新竹市,2021-11-02,0
雲林縣,2021-11-02,0
台南市,2021-11-02,0
屏東縣,2021-11-02,0
嘉義市,2021-11-02,0
嘉義縣,2021-11-02,0
花蓮縣,2021-11-02,0
台東縣,2021-11-02,0
南投縣,2021-11-02,0
澎湖縣,2021-11-02,0
金門縣,2021-11-02,0
連江縣,2021-11-02,0
台北市,2021-11-03,0
新北市,2021-11-03,0
桃園市,2021-11-03,0
宜蘭縣,2021-11-03,0
彰化縣,2021-11-03,0
基隆市,2021-11-03,0
台中市,2021-11-03,0
新竹縣,2021-11-03,0
苗栗縣,2021-11-03,0
高雄市,2021-11-03,0
新竹市,2021-11-03,0
雲林縣,2021-11-03,0
台南市,2021-11-03,0
屏東縣,2021-11-03,0
嘉義市,2021-11-03,0
嘉義縣,2021-11-03,0
花蓮縣,2021-11-03,0
台東縣,2021-11-03,0
南投縣,2021-11-03,0
澎湖縣,2021-11-03,0
金門縣,2021-11-03,0
連江縣,2021-11-03,0
台北市,2021-11-04,1
新北市,2021-11-04,0
桃園市,2021-11-04,0
宜蘭縣,2021-11-04,0
彰化縣,2021-11-04,0
基隆市,2021-11-04,0
台中市,2021-11-04,0
新竹縣,2021-11-04,0
苗栗縣,2021-11-04,0
高雄市,2021-11-04,0
新竹市,2021-11-04,0
雲林縣,2021-11-04,0
台南市,2021-11-04,0
屏東縣,2021-11-04,0
嘉義市,2021-11-04,0
嘉義縣,2021-11-04,0
花蓮縣,2021-11-04,0
台東縣,2021-11-04,0
南投縣,2021-11-04,0
澎湖縣,2021-11-04,0
金門縣,2021-11-04,0
連江縣,2021-11-04,0
台北市,2021-11-05,1
新北市,2021-11-05,0
桃園市,2021-11-05,0
宜蘭縣,2021-11-05,0
彰化縣,2021-11-05,0
基隆市,2021-11-05,0
台中市,2021-11-05,0
新竹縣,2021-11-05,0
苗栗縣,2021-11-05,0
高雄市,2021-11-05,0
新竹市,2021-11-05,0
雲林縣,2021-11-05,0
台南市,2021-11-05,0
屏東縣,2021-11-05,0
嘉義市,2021-11-05,0
嘉義縣,2021-11-05,0
花蓮縣,2021-11-05,0
台東縣,2021-11-05,0
南投縣,2021-11-05,0
澎湖縣,2021-11-05,0
金門縣,2021-11-05,0
連江縣,2021-11-05,0
台北市,2021-11-06,0
新北市,2021-11-06,0
桃園市,2021-11-06,0
宜蘭縣,2021-11-06,0
彰化縣,2021-11-06,0
基隆市,2021-11-06,0
台中市,2021-11-06,0
新竹縣,2021-11-06,0
苗栗縣,2021-11-06,0
高雄市,2021-11-06,0
新竹市,2021-11-06,0
雲林縣,2021-11-06,0
台南市,2021-11-06,0
屏東縣,2021-11-06,0
嘉義市,2021-11-06,0
嘉義縣,2021-11-06,0
花蓮縣,2021-11-06,0
台東縣,2021-11-06,0
南投縣,2021-11-06,0
澎湖縣,2021-11-06,0
金門縣,2021-11-06,0
連江縣,2021-11-06,0
台北市,2021-11-07,0
新北市,2021-11-07,0
桃園市,2021-11-07,0
宜蘭縣,2021-11-07,0
彰化縣,2021-11-07,0
基隆市,2021-11-07,0
台中市,2021-11-07,0
新竹縣,2021-11-07,0
苗栗縣,2021-11-07,0
高雄市,2021-11-07,0
新竹市,2021-11-07,0
雲林縣,2021-11-07,0
台南市,2021-11-07,0
屏東縣,2021-11-07,0
嘉義市,2021-11-07,0
嘉義縣,2021-11-07,0
花蓮縣,2021-11-07,0
台東縣,2021-11-07,0
南投縣,2021-11-07,0
澎湖縣,2021-11-07,0
金門縣,2021-11-07,0
連江縣,2021-11-07,0
台北市,2021-11-08,0
新北市,2021-11-08,0
桃園市,2021-11-08,0
宜蘭縣,2021-11-08,0
彰化縣,2021-11-08,0
基隆市,2021-11-08,0
台中市,2021-11-08,0
新竹縣,2021-11-08,0
苗栗縣,2021-11-08,0
高雄市,2021-11-08,0
新竹市,2021-11-08,0
雲林縣,2021-11-08,0
台南市,2021-11-08,0
屏東縣,2021-11-08,0
嘉義市,2021-11-08,0
嘉義縣,2021-11-08,0
花蓮縣,2021-11-08,0
台東縣,2021-11-08,0
南投縣,2021-11-08,0
澎湖縣,2021-11-08,0
金門縣,2021-11-08,0
連江縣,2021-11-08,0
台北市,2021-11-09,0
新北市,2021-11-09,0
桃園市,2021-11-09,0
宜蘭縣,2021-11-09,0
彰化縣,2021-11-09,0
基隆市,2021-11-09,0
台中市,2021-11-09,0
新竹縣,2021-11-09,0
苗栗縣,2021-11-09,0
高雄市,2021-11-09,0
新竹市,2021-11-09,0
雲林縣,2021-11-09,0
台南市,2021-11-09,0
屏東縣,2021-11-09,0
嘉義市,2021-11-09,0
嘉義縣,2021-11-09,0
花蓮縣,2021-11-09,0
台東縣,2021-11-09,0
南投縣,2021-11-09,0
澎湖縣,2021-11-09,0
金門縣,2021-11-09,0
連江縣,2021-11-09,0
台北市,2021-11-10,0
新北市,2021-11-10,0
桃園市,2021-11-10,0
宜蘭縣,2021-11-10,0
